text,label
smh nigga is mildly retarded lmfao if griff wasn t injuries we d legit be,0
goku shutting down hoes since,1
i want you to be pussy whipped i m yours,1
i m really nice but a bitch at times,1
katy s grand exit tonight from firehouse hasta la bye bye bitches,1
fuck the skinny bitches in the club anaconda,1
these bitches are taking forevs doe,1
all i see down my tl is naked white bitches,1
quan helps everyone out with random questions and computer stuff but no one can oop him grs something ain t right abo,2
when nigga bitch lose in a fight they favorite line is he she only,1
don t subtweet me my name so i no it s real ugly bitch,1
everybody fucking everybody bitch everybody with the shit that s life,1
bitch i back shit up fuck nigga,1
fight me you tubby bitch i ll fight anyone,1
i know cunt nugget,1
going to the creek with my bitches tomorrow,1
i just wanna leave this bitch for a weekend,1
bitches be quick to say let me pull out my phone,1
new show announced in lutsen mn at papa charlies on december,2
i like how niggas try an come at me and im like do it then bitch and they dont do shit pussies,0
bitch was at a gas station puffin i swear that s so trashy her nigga should put her in check,1
chill ur pussy gay af,0
let me tell u funky bitches bout a pimp name c i ain t payin for no pussy and my dick ain t free,1
a good woman comes around every bitches a good man comes around well u get the point,1
im pregnant ass bitches matter fact ima slip down the steps ass bitches,1
you know these hoes wishy washy,1
ain t fuckin wit nomore hoes got who i want,1
s o yo bitch,1
she play quarterback and got a cheerleader girlfriend yupp this hoe more of a man than i ll ever be,1
this bitch showed me it if y all every seen that low budget piece shit that muthafuckin clown scary then a hoe,1
bobby bitch dickhead top bobby shmurda songs hot nigga,1
play pussy get fucked,1
i didn t wanna see your hoe ass pictures anyways take care of your fuckin kids too,1
lmfaooo whenever you take selfies at work it s always one hatin ass bitch in the comments talmbout you ain t workin,1
its brittany bitch,1
i starting laughing worked out not b c i think its funny that you work throws phone in trash over butchered subtweet,2
i m that type of bitch to tell you i m on my way knowing i just got in the shower,1
mt goauche monkey oldpainting vinyl jazz lounge,2
explainananimeplotbadly boy with a monkey tail grows up to the the savior of a futuristic yet old earth,2
if a nigga can tell hoes he s taken he s a real nigga,1
dats why u can t pass up on bitches cuz dey ah make it seems like u sweating dem man u knw dat man could ve fuck u,1
fugly queer white trash,0
everybody entitled to they own opinion tho not that bitch she need to shut up sit the fuck down,1
ladies if your head game better than your pussy,1
bitch fuck you your dad,1
yankees jeter let him play the entire inning that s fitting,2
no more snapchat selfies no more instagram selfies no more nothing i will not be a bad bitch a week man what am i going to do,1
i just got so hype haha lets go beat the shit out dat pussy ass niqqa,1
after you spread that filth of urs to that white dog he the good ol boys were ltao on fuckin a monkey,1
all a nicca need is time bepatient,1
he gets this bratty attitude from brittany and its for the birds,2
an itsy bitsy teeny weeny yellow pock a dot bikini polk ashton polk,2
dame the type of bitch that go to jail to meet men,1
find her ass and push her down some stairs by accident throw some water on the floor shit kick a bitch,1
i m not a bitch like lol sorry not sorry tried to give him a hint that i didn t want to speak to him so idc,1
if you let your girl get disrespected and you don t do nothing you should of been born a bitch cuz only bitch niggas le,1
so far i ve only seen bad bitches talkn bout mansion lan wtf is up,1
you poor soul cuz fat bitches the only thing that i like,1
eat so much pussy that my mustache pink,1
if i got hoes one of my hoes if not shutup never say it again,1
shades of eric chavez s past gold glove yankees oakland,2
first off who you calling a hoe don t make me go sharkeisha ok you boo boo,1
yaoooooooo mawnin yardies,2
stevie j playa of the yr tho lhhatlreunion he ain t no player he stands solid behind his bullshit and bitches respect that,1
deans crying because she needs to pee peter keeps saying nigger,1
pussy this pussy that,1
historical point cracker was a term for the irish settling in the woods of the mid atlantic hardly offensive,2
hoes and dey hoe poses,1
i need to jump in the shop on fritag for beers hate looking like odd i need to get fags tae going to look like a junkie,1
i love fuckin wit people i be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like nigga im shittin likea goose,0
don t tell your side bitch your family business that s none of their business,1
i hate a always wanna smoke but aint got no money as nigga bitch like bye falisha,1
every time bobby bitch comes on,1
had to help my gma move bitch,1
these bitches gotta realize that their nigga wants me if he doesn t now he did several occasions before,1
i only fuck with bad bitches i m stiff,1
allergies have my eyes all red and chink eyed i look like i m stoned,1
when ur with ur friend and a bitch u both hate walks past us as n,1
ima make you a sick entrance song my nig,1
kids a bitch,1
yall trustin these hoes i ve never been that gullible,1
lol the thirst be so real on dis bitch,1
she right you spam if you eating the pussy you might as well eat the ass,1
when said fast bitch i call her bizzy busy cause she only bone thugs,1
i m so mad cause hoes think it s funny,1
when a bitch got you fucked up but you devoted your life to the lord so you gotta stand there like you aint mad,1
pete carroll prolly got the hoes lined up for his players after the game bruh,1
yuu hinouchi gets fucked by two guys until she gets her pussy creamed,1
sorry all my fellow negros,2
i loved her as much and as long as i could ma niggah,1
if u know this bitch u know ur mexican,1
my nigga feel good to not have no hoes yall can t even throw that charge my way no more,1
got a couple bitches saying they know me but i ma let the money talk for me and i m like wwyd,1
these hoes need jesus y all,1
naw nigga what s up with em hands what happened to the shit you was talking a couple a month s ago eat bitch,1
only basic bitches workout at planet fitness,1
well dayum i seen you bitches knocking censor tags off your clothes on your patio with hammers,1
did that bitch from frozen ever let it go,1
whoo a new attraction in virginia city birds of prey meet this owl famous for his role in harry potter,2
my face when bitches expect me to care,1
good pussy will change your life,1
i wanna go to the ghetto club tonight,2
yankees unveil beautiful derek jeter cage in monument park,2
on the anniversary of isis al qaeda supporters each claim ben laden as their own as a show of their jihadi authenticity pathetic,2
i txt my old bitch my new bitch pussy wetter,1
all i wanna do is go workout then come back home and lay in bed jerk off kill two birds with one stone,1
wagon burner jk jk you did look pretty latino here,2
i had a dope ass parlay this week with san fran woulda won but them hoes ran back the pick shit be rigged yo,1
u good man long time my niggah,1
i should ve that bitches wallet was tigher than her pu y,1
bitch my vagina is a little more resilient than that,1
stop wasting texts on bitches who ain t tryna fuck u,1
i was lit den a bitch last night,1
bitches and subtweets lml,1
huge nips scary me they scary me too,1
